id,label
152129,frog
152130,truck
152131,cat
152132,cat
152133,dog
152134,frog
152135,airplane
152136,airplane
152137,cat
152138,ship
152139,airplane
152140,horse
152141,cat
152142,deer
152143,cat
152144,cat
152145,dog
152146,automobile
152147,cat
152148,deer
152149,airplane
152150,deer
152151,horse
152152,deer
152153,ship
152154,bird
152155,deer
152156,cat
152157,deer
152158,deer
152159,cat
152160,deer
152161,cat
152162,bird
152163,automobile
152164,automobile
152165,cat
152166,truck
152167,bird
152168,horse
152169,ship
152170,automobile
152171,dog
152172,deer
152173,cat
152174,bird
152175,frog
152176,cat
152177,automobile
152178,dog
152179,airplane
152180,cat
152181,ship
152182,cat
152183,frog
152184,deer
152185,ship
152186,bird
152187,deer
152188,ship
152189,dog
152190,deer
152191,automobile
152192,frog
152193,deer
152194,airplane
152195,frog
152196,cat
152197,truck
152198,cat
152199,frog
152200,bird
152201,cat
152202,cat
152203,automobile
152204,cat
152205,bird
152206,deer
152207,ship
152208,deer
152209,cat
152210,deer
152211,dog
152212,automobile
152213,frog
152214,ship
152215,horse
152216,bird
152217,cat
152218,airplane
152219,cat
152220,cat
152221,truck
152222,ship
152223,deer
152224,horse
152225,cat
152226,bird
152227,deer
152228,horse
152229,bird
152230,deer
152231,bird
152232,airplane
152233,frog
152234,cat
152235,automobile
152236,ship
152237,cat
152238,airplane
152239,horse
152240,bird
152241,truck
152242,deer
152243,dog
152244,deer
152245,airplane
152246,cat
152247,bird
152248,cat
152249,automobile
152250,frog
152251,truck
152252,frog
152253,cat
152254,frog
152255,automobile
152256,deer
152257,cat
152258,ship
152259,cat
152260,cat
152261,ship
152262,deer
152263,airplane
152264,automobile
152265,cat
152266,cat
152267,cat
152268,bird
152269,ship
152270,dog
152271,cat
152272,frog
152273,cat
152274,bird
152275,automobile
152276,ship
152277,ship
152278,dog
152279,airplane
152280,cat
152281,ship
152282,ship
152283,deer
152284,cat
152285,bird
152286,truck
152287,truck
152288,bird
152289,cat
152290,cat
152291,cat
152292,frog
152293,truck
152294,cat
152295,deer
152296,cat
152297,frog
152298,airplane
152299,cat
152300,dog
152301,horse
152302,ship
152303,cat
152304,cat
152305,cat
152306,airplane
152307,ship
152308,bird
152309,automobile
152310,frog
152311,airplane
152312,cat
152313,deer
152314,bird
152315,cat
152316,cat
152317,frog
152318,cat
152319,bird
152320,frog
152321,frog
152322,cat
152323,deer
152324,deer
152325,dog
152326,airplane
152327,deer
152328,airplane
152329,frog
152330,bird
152331,deer
152332,horse
152333,cat
152334,horse
152335,ship
152336,cat
152337,truck
152338,bird
152339,cat
152340,cat
152341,cat
152342,cat
152343,automobile
152344,cat
152345,airplane
152346,dog
152347,truck
152348,horse
152349,deer
152350,frog
152351,dog
152352,cat
152353,dog
152354,cat
152355,frog
152356,ship
152357,airplane
152358,cat
152359,truck
152360,truck
152361,bird
152362,cat
152363,ship
152364,truck
152365,ship
152366,truck
152367,airplane
152368,cat
152369,bird
152370,airplane
152371,ship
152372,deer
152373,automobile
152374,cat
152375,truck
152376,frog
152377,cat
152378,dog
152379,frog
152380,cat
152381,cat
152382,bird
152383,cat
152384,bird
152385,cat
152386,truck
152387,ship
152388,cat
152389,truck
152390,cat
152391,airplane
152392,deer
152393,deer
152394,cat
152395,frog
152396,cat
152397,cat
152398,cat
152399,automobile
152400,horse
152401,dog
152402,airplane
152403,truck
152404,truck
152405,cat
152406,bird
152407,airplane
152408,deer
152409,cat
152410,cat
152411,frog
152412,cat
152413,horse
152414,frog
152415,dog
152416,horse
152417,frog
152418,deer
152419,truck
152420,bird
152421,ship
152422,ship
152423,truck
152424,cat
152425,ship
152426,cat
152427,truck
152428,deer
152429,cat
152430,truck
152431,cat
152432,truck
152433,automobile
152434,airplane
152435,airplane
152436,automobile
152437,horse
152438,cat
152439,horse
152440,frog
152441,deer
152442,deer
152443,cat
152444,deer
152445,cat
152446,cat
152447,ship
152448,deer
152449,cat
152450,airplane
152451,automobile
152452,cat
152453,automobile
152454,horse
152455,cat
152456,airplane
152457,ship
152458,frog
152459,deer
152460,cat
152461,frog
152462,automobile
152463,deer
152464,cat
152465,frog
152466,deer
152467,ship
152468,dog
152469,dog
152470,bird
152471,horse
152472,cat
152473,airplane
152474,bird
152475,cat
152476,frog
152477,horse
152478,deer
152479,cat
152480,cat
152481,cat
152482,cat
152483,dog
152484,cat
152485,cat
152486,bird
152487,bird
152488,deer
152489,cat
152490,cat
152491,airplane
152492,frog
152493,cat
152494,ship
152495,cat
152496,cat
152497,automobile
152498,ship
152499,cat
152500,cat
152501,ship
152502,deer
152503,deer
152504,truck
152505,frog
152506,frog
152507,airplane
152508,airplane
152509,bird
152510,airplane
152511,ship
152512,automobile
152513,dog
152514,cat
152515,cat
152516,deer
152517,automobile
152518,cat
152519,bird
152520,cat
152521,cat
152522,cat
152523,cat
152524,frog
152525,cat
152526,cat
152527,frog
152528,dog
152529,truck
152530,bird
152531,truck
152532,automobile
152533,ship
152534,deer
152535,bird
152536,truck
152537,bird
152538,automobile
152539,deer
152540,deer
152541,cat
152542,bird
152543,cat
152544,deer
152545,cat
152546,truck
152547,bird
152548,airplane
152549,ship
152550,cat
152551,bird
152552,cat
152553,cat
152554,cat
152555,bird
152556,dog
152557,horse
152558,cat
152559,cat
152560,cat
152561,deer
152562,deer
152563,cat
152564,deer
152565,cat
152566,airplane
152567,cat
152568,automobile
152569,deer
152570,bird
152571,dog
152572,truck
152573,cat
152574,bird
152575,deer
152576,bird
152577,bird
152578,ship
152579,airplane
152580,frog
152581,cat
152582,ship
152583,automobile
152584,cat
152585,ship
152586,horse
152587,ship
152588,deer
152589,airplane
152590,deer
152591,cat
152592,airplane
152593,cat
152594,dog
152595,cat
152596,horse
152597,deer
152598,ship
152599,deer
152600,horse
152601,cat
152602,cat
152603,horse
152604,bird
152605,dog
152606,horse
152607,frog
152608,airplane
152609,dog
152610,cat
152611,cat
152612,frog
152613,cat
152614,cat
152615,horse
152616,cat
152617,horse
152618,cat
152619,cat
152620,bird
152621,cat
152622,cat
152623,horse
152624,cat
152625,bird
152626,cat
152627,cat
152628,bird
152629,deer
152630,truck
152631,cat
152632,horse
152633,ship
152634,ship
152635,dog
152636,frog
152637,deer
152638,cat
152639,cat
152640,cat
152641,cat
152642,cat
152643,ship
152644,dog
152645,bird
152646,deer
152647,deer
152648,truck
152649,bird
152650,airplane
152651,frog
152652,cat
152653,cat
152654,cat
152655,frog
152656,dog
152657,cat
152658,airplane
152659,bird
152660,dog
152661,cat
152662,deer
152663,automobile
152664,cat
152665,horse
152666,truck
152667,cat
152668,frog
152669,bird
152670,cat
152671,cat
152672,deer
152673,horse
152674,cat
152675,ship
152676,dog
152677,automobile
152678,horse
152679,cat
152680,cat
152681,airplane
152682,truck
152683,airplane
152684,airplane
152685,bird
152686,airplane
152687,horse
152688,frog
152689,cat
152690,cat
152691,frog
152692,cat
152693,bird
152694,airplane
152695,cat
152696,frog
152697,airplane
152698,airplane
152699,cat
152700,airplane
152701,automobile
152702,cat
152703,dog
152704,cat
152705,truck
152706,automobile
152707,cat
152708,bird
152709,cat
152710,bird
152711,airplane
152712,frog
152713,dog
152714,cat
152715,automobile
152716,truck
152717,bird
152718,cat
152719,bird
152720,truck
152721,deer
152722,frog
152723,horse
152724,frog
152725,airplane
152726,ship
152727,frog
152728,deer
152729,frog
152730,frog
152731,dog
152732,ship
152733,cat
152734,truck
152735,ship
152736,airplane
152737,frog
152738,ship
152739,cat
152740,airplane
152741,truck
152742,automobile
152743,horse
152744,truck
152745,cat
152746,frog
152747,dog
152748,cat
152749,cat
152750,airplane
152751,horse
152752,frog
152753,bird
152754,dog
152755,deer
152756,dog
152757,deer
152758,dog
152759,truck
152760,cat
152761,bird
152762,cat
152763,bird
152764,frog
152765,truck
152766,cat
152767,deer
152768,deer
152769,airplane
152770,ship
152771,deer
152772,automobile
152773,cat
152774,deer
152775,ship
152776,cat
152777,cat
152778,dog
152779,horse
152780,dog
152781,cat
152782,frog
152783,cat
152784,ship
152785,bird
152786,bird
152787,dog
152788,frog
152789,deer
152790,horse
152791,bird
152792,cat
152793,bird
152794,cat
152795,bird
152796,horse
152797,dog
152798,cat
152799,frog
152800,airplane
152801,truck
152802,automobile
152803,bird
152804,deer
152805,airplane
152806,frog
152807,automobile
152808,truck
152809,ship
152810,cat
152811,truck
152812,bird
152813,dog
152814,cat
152815,frog
152816,automobile
152817,cat
152818,cat
152819,airplane
152820,dog
152821,truck
152822,ship
152823,ship
152824,ship
152825,ship
152826,cat
152827,airplane
152828,deer
152829,frog
152830,dog
152831,bird
152832,automobile
152833,airplane
152834,cat
152835,cat
152836,frog
152837,automobile
152838,bird
152839,cat
152840,airplane
152841,cat
152842,automobile
152843,truck
152844,automobile
152845,airplane
152846,deer
152847,deer
152848,frog
152849,cat
152850,automobile
152851,deer
152852,horse
152853,ship
152854,dog
152855,cat
152856,ship
152857,ship
152858,airplane
152859,ship
152860,airplane
152861,truck
152862,automobile
152863,truck
152864,cat
152865,dog
152866,cat
152867,frog
152868,deer
152869,horse
152870,automobile
152871,dog
152872,automobile
152873,frog
152874,dog
152875,ship
152876,frog
152877,airplane
152878,bird
152879,cat
152880,cat
152881,cat
152882,dog
152883,airplane
152884,dog
152885,cat
152886,cat
152887,cat
152888,cat
152889,bird
152890,bird
152891,cat
152892,ship
152893,horse
152894,bird
152895,cat
152896,deer
152897,deer
152898,cat
152899,automobile
152900,deer
152901,dog
152902,deer
152903,frog
152904,ship
152905,cat
152906,truck
152907,airplane
152908,airplane
152909,cat
152910,truck
152911,airplane
152912,cat
152913,cat
152914,airplane
152915,frog
152916,cat
152917,frog
152918,cat
152919,deer
152920,deer
152921,truck
152922,horse
152923,horse
152924,airplane
152925,cat
152926,dog
152927,frog
152928,dog
152929,automobile
152930,cat
152931,bird
152932,bird
152933,horse
152934,bird
152935,frog
152936,truck
152937,automobile
152938,horse
152939,horse
152940,frog
152941,airplane
152942,cat
152943,cat
152944,frog
152945,frog
152946,truck
152947,bird
152948,cat
152949,truck
152950,cat
152951,cat
152952,frog
152953,horse
152954,cat
152955,cat
152956,cat
152957,ship
152958,dog
152959,airplane
152960,automobile
152961,airplane
152962,horse
152963,cat
152964,ship
152965,horse
152966,ship
152967,cat
152968,deer
152969,deer
152970,frog
152971,cat
152972,cat
152973,bird
152974,airplane
152975,truck
152976,ship
152977,frog
152978,airplane
152979,frog
152980,cat
152981,bird
152982,deer
152983,ship
152984,deer
152985,cat
152986,dog
152987,horse
152988,airplane
152989,bird
152990,horse
152991,ship
152992,cat
152993,deer
152994,bird
152995,horse
152996,bird
152997,frog
152998,truck
152999,truck
153000,horse
153001,dog
153002,frog
153003,bird
153004,bird
153005,cat
153006,horse
153007,cat
153008,cat
153009,airplane
153010,horse
153011,ship
153012,truck
153013,dog
153014,cat
153015,truck
153016,ship
153017,dog
153018,ship
153019,cat
153020,horse
153021,airplane
153022,deer
153023,deer
153024,dog
153025,cat
153026,truck
153027,cat
153028,frog
153029,horse
153030,automobile
153031,cat
153032,automobile
153033,deer
153034,cat
153035,truck
153036,bird
153037,bird
153038,deer
153039,automobile
153040,bird
153041,truck
153042,bird
153043,cat
153044,airplane
153045,cat
153046,automobile
153047,horse
153048,deer
153049,bird
153050,truck
153051,dog
153052,cat
153053,ship
153054,ship
153055,automobile
153056,frog
153057,airplane
153058,dog
153059,bird
153060,deer
153061,airplane
153062,deer
153063,ship
153064,dog
153065,bird
153066,airplane
153067,ship
153068,cat
153069,ship
153070,deer
153071,dog
153072,deer
153073,automobile
153074,deer
153075,cat
153076,frog
153077,truck
153078,cat
153079,bird
153080,cat
153081,horse
153082,dog
153083,ship
153084,ship
153085,frog
153086,bird
153087,dog
153088,bird
153089,frog
153090,frog
153091,horse
153092,automobile
153093,cat
153094,truck
153095,cat
153096,automobile
153097,horse
153098,dog
153099,airplane
153100,deer
153101,airplane
153102,cat
153103,airplane
153104,frog
153105,horse
153106,ship
153107,cat
153108,truck
153109,dog
153110,dog
153111,dog
153112,automobile
153113,deer
153114,ship
153115,frog
153116,deer
153117,automobile
153118,horse
153119,ship
153120,bird
153121,automobile
153122,truck
153123,dog
153124,cat
153125,airplane
153126,truck
153127,ship
153128,airplane
153129,cat
153130,dog
153131,truck
153132,ship
153133,airplane
153134,horse
153135,truck
153136,cat
153137,bird
153138,deer
153139,cat
153140,airplane
153141,automobile
153142,deer
153143,cat
153144,cat
153145,frog
153146,cat
153147,cat
153148,bird
153149,deer
153150,horse
153151,ship
153152,automobile
153153,frog
153154,bird
153155,deer
153156,cat
153157,ship
153158,truck
153159,bird
153160,bird
153161,frog
153162,dog
153163,dog
153164,cat
153165,cat
153166,dog
153167,deer
153168,horse
153169,cat
153170,automobile
153171,cat
153172,ship
153173,cat
153174,bird
153175,deer
153176,automobile
153177,automobile
153178,truck
153179,cat
153180,ship
153181,cat
153182,bird
153183,cat
153184,cat
153185,bird
153186,ship
153187,deer
153188,bird
153189,deer
153190,bird
153191,ship
153192,automobile
153193,airplane
153194,deer
153195,cat
153196,deer
153197,automobile
153198,cat
153199,deer
153200,airplane
153201,automobile
153202,deer
153203,cat
153204,bird
153205,dog
153206,airplane
153207,deer
153208,cat
153209,cat
153210,bird
153211,truck
153212,deer
153213,deer
153214,truck
153215,ship
153216,frog
153217,cat
153218,cat
153219,automobile
153220,deer
153221,frog
153222,horse
153223,cat
153224,deer
153225,cat
153226,deer
153227,frog
153228,bird
153229,automobile
153230,truck
153231,airplane
153232,cat
153233,truck
153234,airplane
153235,dog
153236,automobile
153237,automobile
153238,cat
153239,frog
153240,dog
153241,bird
153242,truck
153243,deer
153244,frog
153245,cat
153246,cat
153247,horse
153248,cat
153249,bird
153250,cat
153251,automobile
153252,deer
153253,frog
153254,ship
153255,airplane
153256,deer
153257,deer
153258,frog
153259,cat
153260,ship
153261,horse
153262,dog
153263,cat
153264,automobile
153265,cat
153266,bird
153267,truck
153268,deer
153269,deer
153270,frog
153271,cat
153272,ship
153273,cat
153274,ship
153275,deer
153276,cat
153277,dog
153278,ship
153279,deer
153280,dog
153281,automobile
153282,truck
153283,airplane
153284,airplane
153285,deer
153286,bird
153287,ship
153288,dog
153289,dog
153290,ship
153291,bird
153292,cat
153293,cat
153294,bird
153295,ship
153296,cat
153297,cat
153298,bird
153299,ship
153300,cat
153301,frog
153302,truck
153303,automobile
153304,automobile
153305,airplane
153306,bird
153307,horse
153308,dog
153309,ship
153310,cat
153311,bird
153312,cat
153313,cat
153314,horse
153315,deer
153316,frog
153317,bird
153318,cat
153319,horse
153320,ship
153321,frog
153322,bird
153323,dog
153324,truck
153325,truck
153326,airplane
153327,cat
153328,dog
153329,cat
153330,horse
153331,ship
153332,dog
153333,frog
153334,truck
153335,airplane
153336,bird
153337,airplane
153338,cat
153339,frog
153340,airplane
153341,cat
153342,ship
153343,airplane
153344,automobile
153345,cat
153346,frog
153347,cat
153348,bird
153349,deer
153350,bird
153351,airplane
153352,truck
153353,deer
153354,automobile
153355,automobile
153356,cat
153357,truck
153358,cat
153359,automobile
153360,bird
153361,deer
153362,bird
153363,horse
153364,frog
153365,frog
153366,ship
153367,bird
153368,deer
153369,cat
153370,frog
153371,truck
153372,cat
153373,automobile
153374,bird
153375,ship
153376,cat
153377,cat
153378,deer
153379,deer
153380,frog
153381,cat
153382,ship
153383,frog
153384,cat
153385,bird
153386,deer
153387,cat
153388,automobile
153389,deer
153390,truck
153391,cat
153392,ship
153393,horse
153394,cat
153395,truck
153396,cat
153397,frog
153398,airplane
153399,automobile
153400,cat
153401,dog
153402,ship
153403,bird
153404,truck
153405,cat
153406,dog
153407,cat
153408,automobile
153409,cat
153410,bird
153411,cat
153412,deer
153413,bird
153414,dog
153415,airplane
153416,cat
153417,cat
153418,bird
153419,deer
153420,cat
153421,automobile
153422,cat
153423,cat
153424,cat
153425,truck
153426,frog
153427,bird
153428,deer
153429,cat
153430,bird
153431,automobile
153432,frog
153433,deer
153434,cat
153435,horse
153436,bird
153437,cat
153438,airplane
153439,automobile
153440,cat
153441,deer
153442,truck
153443,cat
153444,airplane
153445,cat
153446,frog
153447,frog
153448,automobile
153449,deer
153450,deer
153451,frog
153452,frog
153453,dog
153454,horse
153455,truck
153456,truck
153457,bird
153458,cat
153459,cat
153460,bird
153461,ship
153462,dog
153463,horse
153464,deer
153465,bird
153466,dog
153467,horse
153468,bird
153469,dog
153470,cat
153471,cat
153472,cat
153473,cat
153474,bird
153475,cat
153476,bird
153477,truck
153478,truck
153479,deer
153480,cat
153481,bird
153482,deer
153483,ship
153484,deer
153485,cat
153486,frog
153487,horse
153488,bird
153489,bird
153490,cat
153491,cat
153492,truck
153493,bird
153494,bird
153495,bird
153496,frog
153497,automobile
153498,dog
153499,dog
153500,automobile
153501,ship
153502,cat
153503,automobile
153504,dog
153505,cat
153506,cat
153507,dog
153508,cat
153509,deer
153510,airplane
153511,airplane
153512,truck
153513,cat
153514,horse
153515,airplane
153516,deer
153517,frog
153518,frog
153519,cat
153520,cat
153521,horse
153522,ship
153523,deer
153524,ship
153525,ship
153526,truck
153527,horse
153528,airplane
153529,bird
153530,deer
153531,frog
153532,cat
153533,bird
153534,airplane
153535,frog
153536,cat
153537,cat
153538,frog
153539,cat
153540,horse
153541,automobile
153542,truck
153543,truck
153544,cat
153545,truck
153546,cat
153547,bird
153548,deer
153549,cat
153550,automobile
153551,cat
153552,cat
153553,automobile
153554,cat
153555,frog
153556,ship
153557,bird
153558,airplane
153559,frog
153560,cat
153561,airplane
153562,airplane
153563,bird
153564,deer
153565,truck
153566,cat
153567,truck
153568,deer
153569,truck
153570,bird
153571,automobile
153572,frog
153573,bird
153574,bird
153575,cat
153576,deer
153577,bird
153578,ship
153579,airplane
153580,cat
153581,cat
153582,cat
153583,bird
153584,ship
153585,cat
153586,dog
153587,frog
153588,cat
153589,ship
153590,frog
153591,bird
153592,ship
153593,truck
153594,cat
153595,airplane
153596,cat
153597,deer
153598,horse
153599,cat
153600,ship
153601,horse
153602,horse
153603,horse
153604,bird
153605,frog
153606,frog
153607,ship
153608,cat
153609,cat
153610,automobile
153611,cat
153612,bird
153613,cat
153614,ship
153615,bird
153616,cat
153617,ship
153618,cat
153619,cat
153620,dog
153621,cat
153622,cat
153623,ship
153624,cat
153625,automobile
153626,truck
153627,airplane
153628,truck
153629,frog
153630,cat
153631,dog
153632,automobile
153633,cat
153634,airplane
153635,deer
153636,automobile
153637,automobile
153638,bird
153639,cat
153640,dog
153641,cat
153642,airplane
153643,automobile
153644,horse
153645,bird
153646,frog
153647,ship
153648,frog
153649,truck
153650,cat
153651,cat
153652,horse
153653,deer
153654,ship
153655,cat
153656,automobile
153657,ship
153658,airplane
153659,bird
153660,cat
153661,bird
153662,cat
153663,dog
153664,truck
153665,airplane
153666,ship
153667,ship
153668,cat
153669,cat
153670,truck
153671,cat
153672,bird
153673,cat
153674,cat
153675,deer
153676,airplane
153677,deer
153678,frog
153679,automobile
153680,truck
153681,bird
153682,deer
153683,airplane
153684,cat
153685,dog
153686,truck
153687,deer
153688,cat
153689,bird
153690,deer
153691,airplane
153692,cat
153693,ship
153694,automobile
153695,ship
153696,deer
153697,airplane
153698,dog
153699,deer
153700,bird
153701,airplane
153702,cat
153703,dog
153704,dog
153705,cat
153706,ship
153707,dog
153708,bird
153709,bird
153710,bird
153711,dog
153712,horse
153713,cat
153714,cat
153715,cat
153716,bird
153717,cat
153718,deer
153719,cat
153720,truck
153721,bird
153722,automobile
153723,ship
153724,bird
153725,frog
153726,horse
153727,bird
153728,cat
153729,airplane
153730,cat
153731,bird
153732,cat
153733,automobile
153734,airplane
153735,truck
153736,truck
153737,frog
153738,cat
153739,truck
153740,bird
153741,deer
153742,dog
153743,dog
153744,bird
153745,deer
153746,automobile
153747,cat
153748,frog
153749,cat
153750,ship
153751,deer
153752,cat
153753,bird
153754,dog
153755,automobile
153756,truck
153757,airplane
153758,airplane
153759,dog
153760,truck
153761,ship
153762,cat
153763,ship
153764,deer
153765,frog
153766,bird
153767,cat
153768,cat
153769,horse
153770,ship
153771,bird
153772,deer
153773,cat
153774,deer
153775,deer
153776,bird
153777,cat
153778,deer
153779,cat
153780,cat
153781,ship
153782,cat
153783,horse
153784,cat
153785,bird
153786,cat
153787,bird
153788,frog
153789,deer
153790,truck
153791,deer
153792,truck
153793,cat
153794,horse
153795,ship
153796,truck
153797,airplane
153798,bird
153799,cat
153800,dog
153801,cat
153802,cat
153803,bird
153804,dog
153805,dog
153806,dog
153807,cat
153808,bird
153809,deer
153810,deer
153811,automobile
153812,deer
153813,ship
153814,cat
153815,bird
153816,horse
153817,frog
153818,dog
153819,cat
153820,bird
153821,cat
153822,cat
153823,frog
153824,bird
153825,deer
153826,bird
153827,bird
153828,dog
153829,automobile
153830,deer
153831,cat
153832,ship
153833,dog
153834,deer
153835,cat
153836,cat
153837,automobile
153838,cat
153839,frog
153840,cat
153841,cat
153842,dog
153843,cat
153844,ship
153845,frog
153846,dog
153847,ship
153848,airplane
153849,deer
153850,cat
153851,deer
153852,ship
153853,cat
153854,horse
153855,automobile
153856,bird
153857,cat
153858,horse
153859,dog
153860,cat
153861,automobile
153862,dog
153863,dog
153864,airplane
153865,truck
153866,cat
153867,cat
153868,deer
153869,airplane
153870,cat
153871,automobile
153872,frog
153873,cat
153874,ship
153875,cat
153876,truck
153877,cat
153878,cat
153879,cat
153880,frog
153881,cat
153882,cat
153883,automobile
153884,cat
153885,deer
153886,airplane
153887,bird
153888,dog
153889,truck
153890,bird
153891,automobile
153892,dog
153893,horse
153894,cat
153895,cat
153896,bird
153897,deer
153898,cat
153899,deer
153900,cat
153901,frog
153902,frog
153903,automobile
153904,cat
153905,frog
153906,dog
153907,automobile
153908,frog
153909,frog
153910,dog
153911,ship
153912,frog
153913,dog
153914,cat
153915,airplane
153916,ship
153917,deer
153918,airplane
153919,ship
153920,ship
153921,horse
153922,cat
153923,deer
153924,frog
153925,truck
153926,cat
153927,cat
153928,automobile
153929,deer
153930,airplane
153931,deer
153932,deer
153933,ship
153934,automobile
153935,automobile
153936,bird
153937,automobile
153938,dog
153939,automobile
153940,deer
153941,deer
153942,dog
153943,cat
153944,horse
153945,ship
153946,frog
153947,bird
153948,cat
153949,ship
153950,cat
153951,airplane
153952,dog
153953,cat
153954,dog
153955,automobile
153956,ship
153957,cat
153958,deer
153959,deer
153960,deer
153961,truck
153962,cat
153963,frog
153964,cat
153965,cat
153966,ship
153967,cat
153968,cat
153969,cat
153970,automobile
153971,cat
153972,horse
153973,cat
153974,horse
153975,ship
153976,frog
153977,truck
153978,dog
153979,cat
153980,cat
153981,deer
153982,cat
153983,frog
153984,cat
153985,horse
153986,horse
153987,truck
153988,truck
153989,horse
153990,cat
153991,cat
153992,horse
153993,frog
153994,cat
153995,frog
153996,bird
153997,truck
153998,airplane
153999,ship
154000,truck
154001,cat
154002,deer
154003,cat
154004,cat
154005,cat
154006,frog
154007,cat
154008,airplane
154009,cat
154010,airplane
154011,bird
154012,dog
154013,airplane
154014,cat
154015,airplane
154016,truck
154017,bird
154018,bird
154019,airplane
154020,bird
154021,cat
154022,bird
154023,truck
154024,deer
154025,frog
154026,deer
154027,horse
154028,deer
154029,frog
154030,deer
154031,frog
154032,cat
154033,dog
154034,cat
154035,airplane
154036,airplane
154037,truck
154038,bird
154039,horse
154040,cat
154041,ship
154042,cat
154043,dog
154044,automobile
154045,cat
154046,bird
154047,ship
154048,automobile
154049,horse
154050,ship
154051,bird
154052,bird
154053,bird
154054,airplane
154055,automobile
154056,deer
154057,bird
154058,cat
154059,cat
154060,frog
154061,dog
154062,cat
154063,bird
154064,frog
154065,airplane
154066,cat
154067,cat
154068,bird
154069,deer
154070,cat
154071,bird
154072,automobile
154073,cat
154074,bird
154075,frog
154076,deer
154077,airplane
154078,automobile
154079,truck
154080,horse
154081,bird
154082,cat
154083,cat
154084,cat
154085,truck
154086,frog
154087,ship
154088,cat
154089,deer
154090,frog
154091,dog
154092,horse
154093,cat
154094,bird
154095,truck
154096,frog
154097,truck
154098,dog
154099,airplane
154100,cat
154101,bird
154102,bird
154103,truck
154104,frog
154105,truck
154106,cat
154107,cat
154108,deer
154109,deer
154110,frog
154111,bird
154112,bird
154113,horse
154114,ship
154115,deer
154116,dog
154117,deer
154118,automobile
154119,frog
154120,frog
154121,ship
154122,automobile
154123,dog
154124,cat
154125,frog
154126,dog
154127,ship
154128,airplane
154129,deer
154130,horse
154131,dog
154132,ship
154133,cat
154134,dog
154135,deer
154136,cat
154137,ship
154138,bird
154139,cat
154140,airplane
154141,bird
154142,airplane
154143,cat
154144,cat
154145,cat
154146,bird
154147,bird
154148,frog
154149,dog
154150,dog
154151,horse
154152,dog
154153,automobile
154154,cat
154155,frog
154156,automobile
154157,cat
154158,horse
154159,cat
154160,cat
154161,truck
154162,cat
154163,automobile
154164,truck
154165,cat
154166,airplane
154167,horse
154168,frog
154169,airplane
154170,cat
154171,cat
154172,airplane
154173,dog
154174,horse
154175,horse
154176,truck
154177,cat
154178,frog
154179,bird
154180,frog
154181,cat
154182,airplane
154183,cat
154184,cat
154185,dog
154186,horse
154187,automobile
154188,horse
154189,cat
154190,cat
154191,truck
154192,airplane
154193,frog
154194,cat
154195,bird
154196,bird
154197,truck
154198,horse
154199,bird
154200,cat
154201,cat
154202,bird
154203,deer
154204,cat
154205,cat
154206,bird
154207,cat
154208,automobile
154209,cat
154210,truck
154211,bird
154212,automobile
154213,horse
154214,bird
154215,cat
154216,truck
154217,frog
154218,bird
154219,bird
154220,truck
154221,frog
154222,frog
154223,cat
154224,frog
154225,frog
154226,cat
154227,airplane
154228,frog
154229,cat
154230,bird
154231,deer
154232,automobile
154233,cat
154234,airplane
154235,cat
154236,cat
154237,automobile
154238,ship
154239,frog
154240,airplane
154241,automobile
154242,cat
154243,horse
154244,cat
154245,frog
154246,cat
154247,deer
154248,truck
154249,truck
154250,frog
154251,cat
154252,deer
154253,airplane
154254,truck
154255,automobile
154256,cat
154257,airplane
154258,cat
154259,bird
154260,cat
154261,bird
154262,bird
154263,dog
154264,automobile
154265,deer
154266,automobile
154267,bird
154268,deer
154269,truck
154270,automobile
154271,ship
154272,bird
154273,cat
154274,cat
154275,truck
154276,cat
154277,deer
154278,frog
154279,deer
154280,truck
154281,horse
154282,horse
154283,frog
154284,cat
154285,cat
154286,airplane
154287,bird
154288,ship
154289,deer
154290,cat
154291,dog
154292,cat
154293,frog
154294,frog
154295,deer
154296,bird
154297,cat
154298,bird
154299,deer
154300,cat
154301,cat
154302,deer
154303,airplane
154304,airplane
154305,ship
154306,bird
154307,truck
154308,automobile
154309,airplane
154310,automobile
154311,ship
154312,cat
154313,cat
154314,airplane
154315,cat
154316,cat
154317,ship
154318,deer
154319,dog
154320,bird
154321,bird
154322,dog
154323,truck
154324,frog
154325,cat
154326,cat
154327,truck
154328,ship
154329,cat
154330,automobile
154331,dog
154332,cat
154333,bird
154334,truck
154335,frog
154336,horse
154337,dog
154338,cat
154339,cat
154340,deer
154341,deer
154342,horse
154343,cat
154344,cat
154345,cat
154346,cat
154347,deer
154348,frog
154349,bird
154350,horse
154351,dog
154352,cat
154353,cat
154354,cat
154355,truck
154356,bird
154357,bird
154358,airplane
154359,dog
154360,airplane
154361,truck
154362,cat
154363,cat
154364,deer
154365,automobile
154366,horse
154367,cat
154368,bird
154369,dog
154370,cat
154371,automobile
154372,automobile
154373,bird
154374,dog
154375,cat
154376,dog
154377,ship
154378,cat
154379,ship
154380,frog
154381,ship
154382,bird
154383,frog
154384,ship
154385,dog
154386,dog
154387,bird
154388,deer
154389,frog
154390,airplane
154391,ship
154392,bird
154393,frog
154394,cat
154395,cat
154396,cat
154397,cat
154398,frog
154399,bird
154400,cat
154401,automobile
154402,horse
154403,cat
154404,deer
154405,dog
